unitid,al01c01,al01c02,al01c03,al01c04,al02c01,al02c02,al02c03,al02c04,al03c03,al03c04,al04c01,al04c02,al04c03,al04c04,al05c01,al05c02,al05c03,al05c04,al06c01,al06c02,al06c03,al06c04,al07c01,al07c02,al07c03,al07c04,al08c01,al08c02,al08c03,al08c04,rptc01,rptc02,rptc03,rptc04,bl01,bl02,bl03,bl04,bl05,"xl01c01","xl01c02","xl01c03","xl01c04","xl02c01","xl02c02","xl02c03","xl02c04","xl03c03","xl03c04","xl04c01","xl04c02","xl04c03","xl04c04","xl05c01","xl05c02","xl05c03","xl05c04","xl06c01","xl06c02","xl06c03","xl06c04","xl07c01","xl07c02","xl07c03","xl07c04","xl08c01","xl08c02","xl08c03","xl08c04","xgenc01","xgenc02","xgenc03","xgenc04"
174604,2,1,,,20,12,13,25,,,2,4,,,,,,2,0,4,,3,1,,,,3,,,2,28,21,13,32,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
174622,1,6,,,1,5,3,8,,,,,,,,,,,,3,,,,,,,,,,1,2,14,3,9,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
174631,1,1,,,3,13,,,,,1,1,,,2,0,,,0,2,,,,,,,1,0,,,8,17,,,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
174659,2,,2,,21,11,1,5,,,3,2,1,4,,,1,1,,8,,5,,,,,3,0,1,3,29,21,6,18,1,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
174668,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
174729,3,2,,,22,34,,,,,4,6,,,1,3,,,,14,,,1,,,,4,1,,,35,60,,,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
174738,7,5,,,61,39,32,39,,,3,5,,,3,4,,2,2,17,1,16,2,,,,14,6,2,1,92,76,35,58,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
174747,22,64,,,50,78,14,8,,,,,1,6,1,2,,,,41,,5,2,,2,,17,18,,1,92,203,17,20,1,1,1,1,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
174756,3,1,,,64,29,,,,,4,3,,,4,2,,,,15,,3,1,,,5,14,,,,90,50,,8,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
174774,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
174783,19,8,,,436,178,14,22,65,87,65,54,71,66,13,12,,5,8,158,,53,32,,,,59,30,3,4,632,440,153,237,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
174792,33,19,,1,86,30,7,9,,,28,15,6,5,5,16,2,1,14,93,1,4,29,5,,,28,56,4,11,223,234,20,31,1,1,1,1,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
174817,16,10,,,62,14,18,20,,,14,13,4,6,3,2,2,3,,25,,7,,,,,29,8,,1,124,72,24,37,,,,1,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
174826,,4,,,8,37,15,43,,,3,7,,,,1,,,,10,1,1,,,,,5,3,3,1,16,62,19,45,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
174844,40,21,6,26,179,78,43,49,,,8,15,,2,13,6,5,5,7,73,3,59,26,,,,66,59,3,17,339,252,60,158,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
174862,17,5,,,19,7,7,12,,,3,3,1,2,,1,,1,,16,,6,,,,,3,,,,42,32,8,21,,,,1,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
174871,2,1,0,0,15,7,4,5,4,2,4,5,0,1,1,2,0,0,0,9,0,1,2,0,0,0,3,2,0,0,27,26,8,9,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
174899,8,10,,,41,44,2,6,,,18,24,4,5,,,1,4,1,41,,9,1,,,,7,7,1,7,76,126,8,31,1,1,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
174914,69,27,2,,196,76,250,112,,,70,94,12,21,33,57,,,12,158,5,20,17,,1,,94,48,9,19,491,460,279,172,1,,,1,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
174932,1,,,1,3,1,15,5,,,,2,,2,,,,1,,,,1,1,,,,,,1,,5,3,16,10,,,,1,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
175005,9,31,,7,47,85,40,81,,,10,33,1,10,5,7,4,4,3,79,4,18,14,,4,,31,35,9,4,119,270,62,124,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
175014,0,2,0,1,2,7,8,9,0,0,0,5,0,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0,1,0,2,19,10,10,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
175023,,1,2,,,,6,10,2,4,,,,,,,,,,,,1,,,,,,,,,,1,10,15,1,1,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
175041,9,4,,,91,33,7,17,,,11,2,,,10,26,1,2,4,33,,,,,,,27,4,,,152,102,8,19,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
175050,3,,,,41,4,,2,1,,9,2,2,2,1,9,,,,10,,,,,,,7,2,,5,61,27,3,9,,1,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
175069,20,9,20,8,0,0,,,,,,,,,,2,,2,2,13,2,13,,,,,,,,,22,24,22,23,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
175078,5,2,,,94,29,1,3,,,28,24,2,7,2,9,3,14,2,38,,25,9,,,,30,14,1,,170,116,7,49,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
175096,4,,,,32,12,,4,,,6,3,,,,,,,,15,,2,,,,,4,,,,46,30,,6,,,,1,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
175139,3,1,,,8,4,,,,,2,6,,,,,,,,8,,,,,,,2,,,,15,19,,,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
175157,3,2,,,15,9,8,9,,,3,4,,4,,,,1,,7,,4,2,,,,3,,1,2,26,22,9,20,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
175175,,1,,,3,1,,,,,,,1,,0,0,12,28,,,,1,,,,,,,,,3,2,13,29,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
175193,3,,,,33,8,,,,,5,2,,,,1,,,1,10,,,,,,,3,1,,,45,22,,,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
175227,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
175236,4,1,,,64,20,,11,,,5,3,1,,2,6,1,4,,20,,,,,,,10,,,,85,50,2,15,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
175245,3,2,,,32,7,9,19,,,1,1,,5,,1,,2,,5,,9,,,,,7,,1,3,43,16,10,38,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
175254,1,1,1,0,9,3,2,0,,,,,,,,,,,,,,,,,,,,,,,10,4,3,0,1,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1"
175263,4,1,,,23,13,,,,,1,,,,1,,,,,9,,1,,,,,4,,,,33,23,,1,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
175272,11,5,,2,204,100,18,31,,,29,24,15,27,7,7,2,,1,80,,41,18,,,,52,11,,,322,227,35,101,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
175281,4,4,,,23,9,,,80,36,9,19,1,2,1,5,,2,1,22,1,3,,,,,7,1,4,,45,60,86,43,,,,1,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
175306,4,,,,19,8,11,17,,,1,1,2,1,,,,,,3,,7,,,,,6,,,1,30,12,13,26,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
175315,5,3,,,85,53,,,,,,,,,13,6,,1,,73,,19,9,,,,9,4,2,,121,139,2,20,1,1,1,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
175342,33,10,,,90,61,6,5,,,25,35,,4,39,42,,,3,102,,4,18,,1,,63,44,4,3,271,294,11,16,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
175421,,,,,20,12,19,13,,,3,6,1,2,,2,,,,9,,2,5,,,,8,7,,,36,36,20,17,,,1,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
175430,3,7,,,14,11,,7,,,,2,,,,2,,,,1,,1,3,,,,7,15,1,,27,38,1,8,,,,1,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
175500,3,1,,1,4,6,8,5,,,2,1,1,,,,,1,,6,,,,,,,4,1,,,13,15,9,7,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
175519,8,4,,,37,29,17,16,,,10,9,,,1,,1,1,3,26,,2,,,,,13,11,5,5,72,79,23,24,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
175555,0,0,0,0,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,3,2,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
175564,1,2,,,11,10,10,12,,,1,4,1,1,,,,,,7,,,,,,,1,1,3,2,14,24,14,15,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
175573,9,2,,,36,26,20,28,,,12,14,1,,,3,1,,,18,,5,5,1,,,11,8,12,69,73,72,34,102,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
175616,22,8,3,,117,61,8,4,,,27,35,3,20,9,10,2,1,1,70,,6,6,,,,58,71,12,38,240,255,28,69,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
175643,10,1,,,38,21,,1,,,9,5,,,1,4,,,,15,,,3,,,,12,8,1,,73,54,1,1,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
175652,5,1,,,18,11,9,12,,1,4,6,,1,,,,,,7,,,3,,,,2,2,,,32,27,9,14,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
175759,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
175768,8,3,0,0,28,20,3,15,,,4,8,0,0,,,,,1,19,0,0,6,0,1,0,11,6,12,4,58,56,16,19,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
175777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
175786,44,23,,,171,223,112,117,,,17,27,,,9,9,,,3,141,,15,30,1,1,,71,39,33,4,345,463,146,136,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
175795,2,0,0,0,12,18,34,34,,,2,2,0,0,,,,,0,7,0,0,1,0,0,0,4,1,0,0,21,28,34,34,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
175801,2,0,0,0,21,12,32,25,,,3,0,0,0,,,,,0,7,0,0,1,0,0,0,3,0,1,0,30,19,33,25,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
175810,13,,,,46,58,,,,,9,13,,,1,,,,,21,,,6,,,,8,7,,,83,99,,,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
175829,13,2,,,65,58,1,4,,,10,12,,,4,4,2,1,,36,,4,14,2,1,,10,11,11,7,116,125,15,16,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
175847,3,2,0,0,14,7,8,7,1,0,4,6,0,1,1,2,0,0,1,11,0,2,1,0,0,0,4,3,1,0,28,31,10,10,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
175856,40,37,,,158,115,,,,,50,65,,,21,13,,,11,134,,,26,2,,,83,62,1,,389,428,1,,,,,1,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
175883,16,2,,,66,67,,2,,,10,17,,,,,,,,38,,2,11,,,,27,18,,7,130,142,,11,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
175917,3,,,,5,1,,,,,2,,,,,,,,7,,,,,,,,1,,1,,18,1,1,,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
175926,3,1,,,12,13,,,,,11,20,,,,,,,4,1,,,,,,,10,4,,,40,39,,,,,1,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
175935,16,14,,1,36,63,47,83,,,6,5,,,5,1,,,,31,,,7,4,,,16,3,,,86,121,47,84,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
175962,,1,1,1,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,3,1,2,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
175980,16,4,,,67,21,3,6,9,4,12,20,1,4,3,4,,,1,44,,7,11,,,,29,10,2,5,139,103,15,26,,,,1,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
176008,12,2,2,,30,57,21,23,,,13,6,,,2,7,,,,22,,2,,,,,23,9,2,1,80,103,25,26,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
176017,96,34,,1,357,99,41,42,8,15,153,136,,,49,36,2,2,10,389,,76,83,3,9,,216,125,25,24,964,822,85,160,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
176026,70,102,,2,292,107,116,24,,,302,668,16,106,135,552,54,116,29,734,1,70,101,3,,,213,297,24,47,1142,2463,211,365,,,,,1,"0","0","3","3","0","0","3","3","3","3","0","0","3","3","0","0","3","3","0","0","3","3","0","0","3","3","0","0","3","3","0","0","3","3"
176035,15,16,,,33,61,14,23,,,17,75,,3,7,11,9,3,4,62,,7,21,,,,21,25,1,8,118,250,24,44,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
176044,16,10,3,,70,33,8,3,,,27,35,7,8,8,9,,1,4,70,1,3,22,2,,,45,52,2,4,192,211,21,19,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
176053,27,8,,,73,56,52,40,7,7,16,30,4,6,6,4,2,6,3,74,1,12,6,1,,,30,15,8,1,161,188,74,72,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
176071,25,2,,,261,228,105,84,,,23,26,2,,5,14,2,5,4,88,,13,10,,1,1,52,22,14,4,380,380,124,107,,,1,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
176080,117,22,7,,620,142,51,25,432,228,363,237,18,11,128,88,5,15,15,540,,47,173,12,1,1,348,212,22,30,1764,1253,536,357,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
176123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
176150,,1,,,,,7,22,,,,,,,,,,12,,,,1,,,,,,,,,,1,7,35,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
176169,12,1,,,47,64,7,2,,,18,10,,,,,,,,27,,,7,,,,21,11,3,2,105,113,10,4,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
176178,21,6,2,1,64,97,30,63,,,21,27,1,,,,,,2,28,,2,19,,,,18,7,,,145,165,33,66,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
176239,12,3,,1,59,64,13,18,,,10,9,,,3,3,,,,33,,2,8,,,,19,5,1,,111,117,14,21,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
176257,3,5,,,6,6,19,15,,,4,12,1,2,,1,,,,3,,4,,,,,,,,,13,27,20,21,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
176266,3,6,,,2,8,13,4,,,1,4,,,,,,,,9,,2,,,,,,,,,6,27,13,6,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
176275,1,,,,2,1,5,,,,,4,,,,,,,,1,,,,1,,,1,,,,4,7,5,,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
176284,6,,,,15,0,3,1,,,9,3,,,,,,,2,28,1,,1,,,,3,1,,,36,32,4,1,,1,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
176318,6,1,1,,29,23,4,4,,,6,15,,,5,2,,,1,34,,,,,,,42,11,3,,89,86,8,4,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
176336,2,0,0,0,3,2,3,1,0,,1,2,2,,,,,,0,3,,,,,,,,,2,1,6,7,7,2,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
176345,2,1,,,9,8,,,,,,3,,,,,,,,5,,,,,,,,,,,11,17,,,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
176354,9,1,,,16,26,6,15,,,5,2,,,,,,,,15,,,3,,,,8,3,2,,41,47,8,15,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
176372,68,33,,6,468,216,,2,,2,109,146,,10,28,10,1,1,13,363,2,10,45,6,,,84,124,,2,815,898,3,33,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
176406,3,4,,,22,11,,,,,16,27,,2,1,2,1,,2,23,,2,,,,,1,,,,45,67,1,4,,,1,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
176424,1,,,,,2,,,,,,,,,,,,,,1,1,,,,,,,,,,1,3,1,,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
176451,4,,,,4,,4,1,,,1,,,,,,,,,4,,,,,,,,,1,,9,4,5,1,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
176460,3,1,,,1,1,5,3,,,,2,1,,,,,,,1,,1,,,,,,,,,4,5,6,4,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
176479,11,4,,,37,2,2,2,,,6,16,,,,2,,,,14,,,5,3,2,3,2,5,,,61,46,4,5,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
176488,3,1,3,,3,12,5,3,,,,6,,,,,,,,5,,4,,,,,4,2,,,10,26,8,7,,,1,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
176600,2,2,,,6,4,6,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,8,7,6,4,,,1,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
176619,5,2,8,,10,0,,,,,,,,,,,,,5,14,,,,,,,,,,,20,16,8,,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
176628,9,7,1,,22,25,45,51,,,8,19,1,5,,,1,5,1,22,2,17,2,,,,3,5,4,5,45,78,54,83,,,1,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
176637,4,4,0,0,13,10,9,10,0,0,1,4,0,0,0,1,0,0,0,7,0,1,0,0,0,0,1,0,0,0,19,26,9,11,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
176646,2,1,,,8,0,,,,,3,2,,,,,,,,3,,,,,,,1,,1,,14,6,1,,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
176664,6,1,,,29,9,3,9,,,11,3,,,,,5,,1,20,10,39,,,,,3,,62,28,50,33,80,76,,,1,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
